"ProfileId","ProfileCat","ConstId","ConstVal","ConstString"
"21","F","10148","0.0000269999999999999989899572561125040692786569707095623016357421875",""
"21","F","10149","0.00001489999999999999964338422142606788156626862473785877227783203125",""
"21","F","10150","0.000014399999999999999348372810292762125072840717621147632598876953125",""
"21","F","10151","0.0004119999999999999855913868085366402738145552575588226318359375",""
"21","F","10152","0.000011199999999999999493178852449926097278876113705337047576904296875",""
"21","F","10153","0.0004490000000000000175866265994528703231480903923511505126953125",""
"21","F","10154","0.0000230999999999999990605605015847601180212222971022129058837890625",""
"21","F","10155","0.00001679999999999999839273533142058880684999166987836360931396484375",""
"21","F","10156","0.00001239999999999999986239306026813977723577409051358699798583984375",""
"21","F","10157","0.00025500000000000001831867990631508291698992252349853515625",""
"21","F","10158","0.000051900000000000001145437911187485724440193735063076019287109375",""
"21","F","10159","0.0000603999999999999976903024279106801941452431492507457733154296875",""
"21","F","10160","0.000045099999999999998488535435381407978638890199363231658935546875",""
"21","F","10161","0.0003589999999999999983658904856298477170639671385288238525390625",""
"21","F","10162","0.00003899999999999999929396754527743951257434673607349395751953125",""
"21","F","10163","0.0000304000000000000003184084940155429421793087385594844818115234375",""
"21","F","10164","0.00002790000000000000053741733285761483784881420433521270751953125",""
"21","F","10165","0.001020000000000000073274719625260331667959690093994140625",""
"21","F","10166","0.000008300000000000000153804920188793659008297254331409931182861328125",""
"21","F","10167","0.000020599999999999999279569340426832013690727762877941131591796875",""
"21","F","10168","0.000009059999999999999653545364186602029121786472387611865997314453125",""
"21","F","10169","0.000008240000000000000728267272875893212358278105966746807098388671875",""
"21","F","10170","0.000009739999999999999919235611767209803701916825957596302032470703125",""
"21","F","10171","0.0000102999999999999996397846702134160068453638814389705657958984375",""
"21","F","10172","0.000075599999999999994461374885901250308961607515811920166015625",""
"21","F","10173","0.00007669999999999999409396045368936256636516191065311431884765625",""
"21","F","10174","0.00006140000000000000166845703919449306340538896620273590087890625",""
"21","F","10175","0.0001359999999999999989279408918463332156534306704998016357421875",""
"21","F","10176","0.00013500000000000000172604985859692305893986485898494720458984375",""
"21","F","10177","0.00012799999999999999420775831371344111175858415663242340087890625",""
"21","F","10178","0.00015200000000000000836830604811211742344312369823455810546875",""
"21","F","10179","0.00003559999999999999796551630737440063967369496822357177734375",""
"21","F","10180","0.00008139999999999999991638632845791789804934523999691009521484375",""
"21","F","10181","0.0001340000000000000045241588253475129022262990474700927734375",""
"21","F","10182","0.000112999999999999995521811346765872485775616951286792755126953125",""
"21","F","10183","0.00020599999999999999279569340426832013690727762877941131591796875",""
"21","F","10184","0.00021399999999999999751587598240121224080212414264678955078125",""
"21","F","10185","0.0000870000000000000005100087019371812857571057975292205810546875",""
"21","F","10186","0.000110000000000000003916138247017642015634919516742229461669921875",""
"21","F","10187","0",""
"21","F","10188","0.0001359999999999999989279408918463332156534306704998016357421875",""
"21","F","10189","0.00016000000000000001308848862624500952733797021210193634033203125",""
"21","F","10190","0.0001489999999999999896575786362262761031161062419414520263671875",""
"21","F","10191","0.00019699999999999999087361979288601787629886530339717864990234375",""
"21","F","10192","0.00065799999999999994777788447919419922982342541217803955078125",""
"21","F","10193","0.000455000000000000000797972798949331263429485261440277099609375",""
"21","F","10194","0.0001320000000000000101203767588486925887991674244403839111328125",""
"21","F","10195","0.00016499999999999999909794379249206031090579926967620849609375",""
"21","F","10196","0.00059599999999999995863031454490510441246442496776580810546875",""
"21","F","10197","0.0020799999999999998177846460833961828029714524745941162109375",""
"21","F","10198","0.00002120000000000000031120939159023919273749925196170806884765625",""
"21","F","10199","0.00055400000000000002194078252415465613012202084064483642578125",""
"21","F","10200","0",""
"21","F","10201","0.071099999999999996536104163169511593878269195556640625",""
"21","F","10202","0.000748999999999999991305565938404242842807434499263763427734375",""
"21","F","10203","0.0844000000000000027977620220553944818675518035888671875",""
"21","F","10204","0.00143000000000000006446232436729815162834711372852325439453125",""
"21","F","10205","0.0004180000000000000230128416323083229144685901701450347900390625",""
"21","F","10206","0.00056400000000000004816980148092397939763031899929046630859375",""
"21","F","10207","0.00003559999999999999796551630737440063967369496822357177734375",""
"21","F","10208","0.00006129999999999999923776250465579096271540038287639617919921875",""
"21","F","10209","0.0000567000000000000026222947424603404442677856422960758209228515625",""
"21","F","10210","0",""
"21","F","10211","0.00001629999999999999979178981479588372849320876412093639373779296875",""
"21","F","10212","3.2700000000000000320208269621868879539761110208928585052490234375E-7",""
"21","F","10213","0.00011699999999999999788190263583231853772304020822048187255859375",""
"21","F","10214","7.1600000000000000571613069377807647697409265674650669097900390625E-7",""
"21","F","10215","0.0000408999999999999980433186552719604378580697812139987945556640625",""
"21","F","10216","6.780000000000000095532848125301494945915692369453608989715576171875E-7",""
"21","F","10217","0.000067299999999999996001635860221057328089955262839794158935546875",""
"21","F","10219","0",""
"21","F","10220","0.000004819999999999999591303485868554190574286621995270252227783203125",""
"21","F","10221","0.00010799999999999999595982902445001627711462788283824920654296875",""
"21","F","10222","0.0000057899999999999996215245372244151411678103613667190074920654296875",""
"21","F","10223","0.00006150000000000000409915157373319516409537754952907562255859375",""
"21","F","10224","0.00000154000000000000007854285798136739771280190325342118740081787109375",""
"21","F","10225","0.000088800000000000003604928855427402822897420264780521392822265625",""
"21","F","10226","9.99999999999999954748111825886258685613938723690807819366455078125E-7",""
"21","F","10227","0.0000424000000000000006224187831804783854749985039234161376953125",""
"21","F","10228","0.0000066100000000000002408685230437246360679637291468679904937744140625",""
"21","F","10229","0.000029600000000000001201642951809134274299140088260173797607421875",""
"21","F","10231","0",""
"21","F","10232","0",""
"21","F","10233","0",""
"21","F","10234","0",""
"21","F","10235","0",""
"21","F","10236","3.12000000000000010658141036401502788066864013671875",""
"21","F","10237","0.00001629999999999999979178981479588372849320876412093639373779296875",""
"21","F","10238","0.00000299000000000000017174629773908378638225258328020572662353515625",""
"21","F","10239","0.000968000000000000001935951399190116717363707721233367919921875",""
"21","F","10240","0.00000299000000000000017174629773908378638225258328020572662353515625",""
"21","F","10241","0.000968000000000000001935951399190116717363707721233367919921875",""
"21","F","10242","0.0005389999999999999825972540890006712288595736026763916015625",""
"21","F","10243","0.000609999999999999973666897634672068306826986372470855712890625",""
"21","F","10244","0.000981000000000000101085806392120503005571663379669189453125",""
"21","F","10245","0.08569999999999999840127884453977458178997039794921875",""
"21","F","10246","-0.0315000000000000002220446049250313080847263336181640625",""
"21","F","10247","0.026900000000000000299760216648792265914380550384521484375",""
"21","F","10248","0.55300000000000004707345624410663731396198272705078125",""
"21","F","10249","0.0212000000000000000943689570931383059360086917877197265625",""
"21","F","10250","0.00000191999999999999982841307998027158276954651228152215480804443359375",""
"21","F","10251","0.000784999999999999998993860383933451885241083800792694091796875",""
"21","F","10252","0.0002120000000000000031120939159023919273749925196170806884765625",""
"21","F","10253","6.579999999999999892824988946549158441712279454804956912994384765625E-7",""
"21","F","10254","0.0003849999999999999798251659743897334919893182814121246337890625",""
"21","F","10255","0.000228000000000000012552459072168176135164685547351837158203125",""
"21","F","10256","0.000004779999999999999974278387659953892807607189752161502838134765625",""
"21","F","10257","0.0000355000000000000023110853508701012515302863903343677520751953125",""
"21","F","10258","0.0000408999999999999980433186552719604378580697812139987945556640625",""
"21","F","10259","0.08500000000000000610622663543836097232997417449951171875",""
"21","F","10260","17.60000000000000142108547152020037174224853515625",""
"21","F","10261","25",""
"21","F","10262","0.000012900000000000000157404471401445533729201997630298137664794921875",""
"21","F","10263","0.00009710000000000000206466788110759580376907251775264739990234375",""
"21","F","10264","0.0000500000000000000023960868011929647991564706899225711822509765625",""
"21","F","10265","0.001340000000000000045241588253475129022262990474700927734375",""
"21","F","10266","0.000008679999999999999903675142187697844065041863359510898590087890625",""
"21","F","10267","0",""
"21","F","10268","0",""
"21","F","10269","0",""
"21","F","10270","0",""
"21","F","10271","0",""
"21","F","10272","0.000001439999999999999977188928391991229460700196796096861362457275390625",""
"21","F","10273","0.0002970000000000000092183205513407528997049666941165924072265625",""
"21","F","10274","220",""
"21","F","10275","0.000001239999999999999986239306026813977723577409051358699798583984375",""
"21","F","10276","0.0003240000000000000149845413854876596815302036702632904052734375",""
"21","F","10277","0.000001359999999999999896105784720490294859018831630237400531768798828125",""
"21","F","10278","0.000098599999999999997867504430981711038839421235024929046630859375",""
"21","F","10279","220",""
"21","F","10280","0.00000128999999999999993103715241471451946608794969506561756134033203125",""
"21","F","10281","0.0003009999999999999980258846843383935265592299401760101318359375",""
"21","F","10282","0.00000128000000000000002678087786256444502441809163428843021392822265625",""
"21","F","10283","0",""
"21","F","10284","0.01000000000000000020816681711721685132943093776702880859375",""
"21","F","10285","0.000001599999999999999927596978921418013896982301957905292510986328125",""
"21","F","10286","0.00000128000000000000002678087786256444502441809163428843021392822265625",""
"21","F","10287","0.0200000000000000004163336342344337026588618755340576171875",""
"21","F","10288","0.00005250000000000000217707796235089290348696522414684295654296875",""
"21","F","10289","0.0000029399999999999998034319777240330751055807922966778278350830078125",""
"21","F","10290","0.00028600000000000001289246487345963032566942274570465087890625",""
"21","F","10291","0.000030800000000000003264923054135948632392683066427707672119140625",""
"21","F","10292","0.092799999999999993605115378159098327159881591796875",""
"21","F","10293","0.0995000000000000051070259132757200859487056732177734375",""
"21","F","15001","0.0029900000000000000362210261783957321313209831714630126953125",""
"21","F","15002","119",""
"21","F","15003","0.036600000000000000588418203051332966424524784088134765625",""
"21","F","15004","86",""
"21","F","15005","19",""
"21","F","15006","0",""
"21","F","15007","2",""
"21","F","15008","0",""
"21","F","15009","8",""
"21","F","15010","0",""
"21","F","15011","1",""
"21","F","15012","0",""
"21","F","15013","1",""
"21","F","15014","0",""
"21","F","15015","0.5",""
"21","F","15016","0",""
"21","F","15025","0.06669999999999999540367667805185192264616489410400390625",""
"21","F","15026","0",""
"21","F","15027","0.036700000000000003452793606584236840717494487762451171875",""
"21","F","15028","0",""
"21","F","15029","0.036700000000000003452793606584236840717494487762451171875",""
"21","F","15030","0",""
"21","F","15031","0.06669999999999999540367667805185192264616489410400390625",""
"21","F","15032","0",""
"21","F","15050","1000",""
"21","F","15051","0.0027999999999999999715505349939803636516444385051727294921875",""
"21","F","15052","0",""
"21","F","15053","0.00600000000000000012490009027033011079765856266021728515625",""
"21","F","15054","1000",""
"21","F","15055","0.041799999999999996880273300803310121409595012664794921875",""
"21","F","15056","0",""
"21","F","15057","0.11500000000000000499600361081320443190634250640869140625",""
"21","F","15058","0",""
"21","F","15059","0.85399999999999998134825318629737012088298797607421875",""
"21","F","15060","16573",""
"21","F","15061","0",""
"21","F","15062","0",""
"21","F","15063","0.037800000000000000266453525910037569701671600341796875",""
"21","F","15064","0",""
"21","F","15065","0.311999999999999999555910790149937383830547332763671875",""
"21","F","15066","0",""
"21","F","15067","60000",""
"21","F","15068","1000000",""
"21","F","15075","0.036499999999999997724042799518429092131555080413818359375",""
"21","F","15076","85.400000000000005684341886080801486968994140625",""
"21","F","15077","0.00549000000000000008826273045769994496367871761322021484375",""
"21","F","15078","0",""
"21","F","15079","0.01000000000000000020816681711721685132943093776702880859375",""
"21","F","15080","0",""
"21","F","15081","0.0179999999999999986399767948341832379810512065887451171875",""
"21","F","15082","317.1000000000000227373675443232059478759765625",""
"21","F","15083","0.1350000000000000088817841970012523233890533447265625",""
"21","F","15084","1000",""
"21","F","15085","0.026700000000000001509903313490212894976139068603515625",""
"21","F","15086","408.56000000000000227373675443232059478759765625",""
"21","F","15087","0.033300000000000003208544541166702401824295520782470703125",""
"21","F","15088","591.5",""
"21","F","15089","0.058299999999999997657429418040919699706137180328369140625",""
"21","F","15090","317.1299999999999954525264911353588104248046875",""
"21","F","15091","0.1350000000000000088817841970012523233890533447265625",""
"21","F","15092","1000.1000000000000227373675443232059478759765625",""
"21","F","15093","0.0029800000000000000099920072216264088638126850128173828125",""
"21","F","15094","118.7000000000000028421709430404007434844970703125",""
"21","F","15101","0.025700000000000000621724893790087662637233734130859375",""
"21","F","15102","9.550000000000000710542735760100185871124267578125",""
"21","F","15103","0.040000000000000000832667268468867405317723751068115234375",""
"21","F","15104","0",""
"21","F","15105","0.0200000000000000004163336342344337026588618755340576171875",""
"21","F","15106","933.3500000000000227373675443232059478759765625",""
"21","F","15107","0.08930000000000000437427871702311676926910877227783203125",""
"21","F","15108","142.94999999999998863131622783839702606201171875",""
"21","F","15109","0.025700000000000000621724893790087662637233734130859375",""
"21","F","15110","342.8799999999999954525264911353588104248046875",""
"21","F","15111","0.03490000000000000046629367034256574697792530059814453125",""
"21","F","15112","0",""
"21","F","15113","0.068599999999999994315658113919198513031005859375",""
"21","F","15114","0",""
"21","F","15115","0.2356999999999999928501637214139918796718120574951171875",""
"21","F","15116","0",""
"21","F","15117","0.0299999999999999988897769753748434595763683319091796875",""
"21","F","15118","393",""
"21","F","15125","0.23899999999999999023003738329862244427204132080078125",""
"21","F","15126","6285.5699999999997089616954326629638671875",""
"21","F","15127","0.3930000000000000159872115546022541821002960205078125",""
"21","F","15128","12572",""
"21","F","15129","0.620999999999999996447286321199499070644378662109375",""
"21","F","15130","34870",""
"21","F","15131","0.56399999999999994582111639829236082732677459716796875",""
"21","F","15132","44005",""
"21","F","15133","0.629000000000000003552713678800500929355621337890625",""
"21","F","15134","7146",""
"21","F","15135","0.93899999999999994582111639829236082732677459716796875",""
"21","F","15136","14717",""
"21","F","15137","1.45999999999999996447286321199499070644378662109375",""
"21","F","15138","34870",""
"21","F","15139","1.3600000000000000976996261670137755572795867919921875",""
"21","F","15140","52152",""
"21","F","15141","1.62999999999999989341858963598497211933135986328125",""
"21","F","15142","3417",""
"21","F","15150","2.369000000000000216715534406830556690692901611328125",""
"21","F","15151","0",""
"21","F","15152","0",""
"21","F","15153","2.369000000000000216715534406830556690692901611328125",""
"21","F","15154","0.5",""
"21","F","10022","72201",""
"21","F","10024","13966",""
"21","F","10025","3900",""
"21","F","10026","100000",""
"21","F","10028","72201",""
"21","F","10029","39369",""
"21","F","10030","13966",""
"21","F","10031","3900",""
"21","F","10027","91220",""
"21","F","10023","39369",""
"21","F","10021","91220",""
"21","F","10020","100000",""
